event method rate tree multiplier bin count 
del histrec 0.056 sym 5 0.90 0 
del histrec 0.056 sym 5 1.0 0 
del histrec 0.056 sym 5 1.1 0 
del histrec 0.056 sym 5 1.2 0 
del histrec 0.056 sym 5 1.3 0 
del histrec 0.056 sym 5 1.4 0 
del histrec 0.056 sym 5 1.5 0 
del histrec 0.056 sym 5 1.6 0 
del histrec 0.056 sym 5 1.7 0 
del histrec 0.056 sym 5 1.8 0 
del histrec 0.056 sym 5 1.9 0 
del histrec 0.056 sym 5 2.0 0 
ins histrec 0.056 tree 2 0.0 0 
ins histrec 0.056 tree 2 0.10 0 
ins histrec 0.056 tree 2 0.20 0 
ins histrec 0.056 tree 2 0.30 0 
ins histrec 0.056 tree 2 0.40 0 
ins histrec 0.056 tree 2 0.50 3 
ins histrec 0.056 tree 2 0.60 9 
ins histrec 0.056 tree 2 0.70 29 
ins histrec 0.056 tree 2 0.80 41 
ins histrec 0.056 tree 2 0.90 9 
ins histrec 0.056 tree 2 1.0 9 
ins histrec 0.056 tree 2 1.1 0 
ins histrec 0.056 tree 2 1.2 0 
ins histrec 0.056 tree 2 1.3 0 
ins histrec 0.056 tree 2 1.4 0 
ins histrec 0.056 tree 2 1.5 0 
ins histrec 0.056 tree 2 1.6 0 
ins histrec 0.056 tree 2 1.7 0 
ins histrec 0.056 tree 2 1.8 0 
ins histrec 0.056 tree 2 1.9 0 
ins histrec 0.056 tree 2 2.0 0 
del histrec 0.056 tree 2 0.0 0 
del histrec 0.056 tree 2 0.10 0 
del histrec 0.056 tree 2 0.20 0 
del histrec 0.056 tree 2 0.30 0 
del histrec 0.056 tree 2 0.40 0 
del histrec 0.056 tree 2 0.50 1 
del histrec 0.056 tree 2 0.60 8 
del histrec 0.056 tree 2 0.70 25 
del histrec 0.056 tree 2 0.80 42 
del histrec 0.056 tree 2 0.90 19 
del histrec 0.056 tree 2 1.0 5 
del histrec 0.056 tree 2 1.1 0 
del histrec 0.056 tree 2 1.2 0 
del histrec 0.056 tree 2 1.3 0 
del histrec 0.056 tree 2 1.4 0 
del histrec 0.056 tree 2 1.5 0 
del histrec 0.056 tree 2 1.6 0 
del histrec 0.056 tree 2 1.7 0 
del histrec 0.056 tree 2 1.8 0 
del histrec 0.056 tree 2 1.9 0 
del histrec 0.056 tree 2 2.0 0 
ins histrec 0.056 tree 5 0.0 0 
ins histrec 0.056 tree 5 0.10 0 
ins histrec 0.056 tree 5 0.20 0 
ins histrec 0.056 tree 5 0.30 1 
ins histrec 0.056 tree 5 0.40 15 
ins histrec 0.056 tree 5 0.50 49 
ins histrec 0.056 tree 5 0.60 29 
ins histrec 0.056 tree 5 0.70 6 
ins histrec 0.056 tree 5 0.80 0 
ins histrec 0.056 tree 5 0.90 0 
ins histrec 0.056 tree 5 1.0 0 
ins histrec 0.056 tree 5 1.1 0 
ins histrec 0.056 tree 5 1.2 0 
ins histrec 0.056 tree 5 1.3 0 
ins histrec 0.056 tree 5 1.4 0 
ins histrec 0.056 tree 5 1.5 0 
ins histrec 0.056 tree 5 1.6 0 
ins histrec 0.056 tree 5 1.7 0 
ins histrec 0.056 tree 5 1.8 0 
ins histrec 0.056 tree 5 1.9 0 
ins histrec 0.056 tree 5 2.0 0 
del histrec 0.056 tree 5 0.0 0 
del histrec 0.056 tree 5 0.10 0 
del histrec 0.056 tree 5 0.20 0 
del histrec 0.056 tree 5 0.30 3 
del histrec 0.056 tree 5 0.40 25 
del histrec 0.056 tree 5 0.50 50 
del histrec 0.056 tree 5 0.60 21 
del histrec 0.056 tree 5 0.70 1 
del histrec 0.056 tree 5 0.80 0 
del histrec 0.056 tree 5 0.90 0 
del histrec 0.056 tree 5 1.0 0 
del histrec 0.056 tree 5 1.1 0 
del histrec 0.056 tree 5 1.2 0 
del histrec 0.056 tree 5 1.3 0 
del histrec 0.056 tree 5 1.4 0 
del histrec 0.056 tree 5 1.5 0 
del histrec 0.056 tree 5 1.6 0 
del histrec 0.056 tree 5 1.7 0 
del histrec 0.056 tree 5 1.8 0 
del histrec 0.056 tree 5 1.9 0 
del histrec 0.056 tree 5 2.0 0 
ins histref 0.005 sym 5 0.0 0 
ins histref 0.005 sym 5 0.10 0 
ins histref 0.005 sym 5 0.20 0 
ins histref 0.005 sym 5 0.30 0 
ins histref 0.005 sym 5 0.40 0 
ins histref 0.005 sym 5 0.50 1 
ins histref 0.005 sym 5 0.60 3 
ins histref 0.005 sym 5 0.70 1 
ins histref 0.005 sym 5 0.80 9 
ins histref 0.005 sym 5 0.90 13 
ins histref 0.005 sym 5 1.0 24 
ins histref 0.005 sym 5 1.1 16 
ins histref 0.005 sym 5 1.2 13 
ins histref 0.005 sym 5 1.3 8 
ins histref 0.005 sym 5 1.4 2 
ins histref 0.005 sym 5 1.5 5 
ins histref 0.005 sym 5 1.6 3 
ins histref 0.005 sym 5 1.7 0 
ins histref 0.005 sym 5 1.8 2 
ins histref 0.005 sym 5 1.9 0 
ins histref 0.005 sym 5 2.0 0 
del histref 0.005 sym 5 0.0 0 
del histref 0.005 sym 5 0.10 0 
del histref 0.005 sym 5 0.20 0 
del histref 0.005 sym 5 0.30 0 
del histref 0.005 sym 5 0.40 1 
del histref 0.005 sym 5 0.50 5 
del histref 0.005 sym 5 0.60 9 
del histref 0.005 sym 5 0.70 13 
del histref 0.005 sym 5 0.80 8 
del histref 0.005 sym 5 0.90 18 
del histref 0.005 sym 5 1.0 22 
del histref 0.005 sym 5 1.1 11 
del histref 0.005 sym 5 1.2 3 
del histref 0.005 sym 5 1.3 6 
del histref 0.005 sym 5 1.4 2 
del histref 0.005 sym 5 1.5 2 
del histref 0.005 sym 5 1.6 0 
del histref 0.005 sym 5 1.7 0 
del histref 0.005 sym 5 1.8 0 
del histref 0.005 sym 5 1.9 0 
del histref 0.005 sym 5 2.0 0 
ins histref 0.005 tree 5 0.0 0 
ins histref 0.005 tree 5 0.10 0 
ins histref 0.005 tree 5 0.20 0 
ins histref 0.005 tree 5 0.30 0 
ins histref 0.005 tree 5 0.40 0 
ins histref 0.005 tree 5 0.50 0 
ins histref 0.005 tree 5 0.60 4 
ins histref 0.005 tree 5 0.70 6 
ins histref 0.005 tree 5 0.80 11 
ins histref 0.005 tree 5 0.90 11 
ins histref 0.005 tree 5 1.0 18 
ins histref 0.005 tree 5 1.1 9 
ins histref 0.005 tree 5 1.2 18 
ins histref 0.005 tree 5 1.3 5 
ins histref 0.005 tree 5 1.4 11 
ins histref 0.005 tree 5 1.5 2 
ins histref 0.005 tree 5 1.6 4 
ins histref 0.005 tree 5 1.7 0 
ins histref 0.005 tree 5 1.8 1 
ins histref 0.005 tree 5 1.9 0 
ins histref 0.005 tree 5 2.0 0 
del histref 0.005 tree 5 0.0 0 
del histref 0.005 tree 5 0.10 0 
del histref 0.005 tree 5 0.20 0 
del histref 0.005 tree 5 0.30 0 
del histref 0.005 tree 5 0.40 1 
del histref 0.005 tree 5 0.50 1 
del histref 0.005 tree 5 0.60 3 
del histref 0.005 tree 5 0.70 7 
del histref 0.005 tree 5 0.80 11 
del histref 0.005 tree 5 0.90 16 
del histref 0.005 tree 5 1.0 17 
del histref 0.005 tree 5 1.1 14 
del histref 0.005 tree 5 1.2 7 
del histref 0.005 tree 5 1.3 11 
del histref 0.005 tree 5 1.4 9 
del histref 0.005 tree 5 1.5 2 
del histref 0.005 tree 5 1.6 1 
del histref 0.005 tree 5 1.7 0 
del histref 0.005 tree 5 1.8 0 
del histref 0.005 tree 5 1.9 0 
del histref 0.005 tree 5 2.0 0 
ins histref 0.01 sym 5 0.0 0 
ins histref 0.01 sym 5 0.10 0 
ins histref 0.01 sym 5 0.20 0 
ins histref 0.01 sym 5 0.30 0 
ins histref 0.01 sym 5 0.40 0 
ins histref 0.01 sym 5 0.50 0 
ins histref 0.01 sym 5 0.60 2 
ins histref 0.01 sym 5 0.70 2 
ins histref 0.01 sym 5 0.80 13 
ins histref 0.01 sym 5 0.90 24 
ins histref 0.01 sym 5 1.0 24 
ins histref 0.01 sym 5 1.1 15 
ins histref 0.01 sym 5 1.2 11 
ins histref 0.01 sym 5 1.3 7 
ins histref 0.01 sym 5 1.4 2 
ins histref 0.01 sym 5 1.5 0 
ins histref 0.01 sym 5 1.6 0 
ins histref 0.01 sym 5 1.7 0 
ins histref 0.01 sym 5 1.8 0 
ins histref 0.01 sym 5 1.9 0 
ins histref 0.01 sym 5 2.0 0 
del histref 0.01 sym 5 0.0 0 
del histref 0.01 sym 5 0.10 0 
del histref 0.01 sym 5 0.20 0 
del histref 0.01 sym 5 0.30 0 
del histref 0.01 sym 5 0.40 1 
del histref 0.01 sym 5 0.50 3 
del histref 0.01 sym 5 0.60 5 
del histref 0.01 sym 5 0.70 12 
del histref 0.01 sym 5 0.80 35 
del histref 0.01 sym 5 0.90 22 
del histref 0.01 sym 5 1.0 14 
del histref 0.01 sym 5 1.1 7 
del histref 0.01 sym 5 1.2 1 
del histref 0.01 sym 5 1.3 0 
del histref 0.01 sym 5 1.4 0 
del histref 0.01 sym 5 1.5 0 
del histref 0.01 sym 5 1.6 0 
del histref 0.01 sym 5 1.7 0 
del histref 0.01 sym 5 1.8 0 
del histref 0.01 sym 5 1.9 0 
del histref 0.01 sym 5 2.0 0 
ins histref 0.01 tree 5 0.0 0 
ins histref 0.01 tree 5 0.10 0 
ins histref 0.01 tree 5 0.20 0 
ins histref 0.01 tree 5 0.30 1 
ins histref 0.01 tree 5 0.40 0 
ins histref 0.01 tree 5 0.50 0 
ins histref 0.01 tree 5 0.60 1 
ins histref 0.01 tree 5 0.70 6 
ins histref 0.01 tree 5 0.80 19 
ins histref 0.01 tree 5 0.90 31 
ins histref 0.01 tree 5 1.0 24 
ins histref 0.01 tree 5 1.1 5 
ins histref 0.01 tree 5 1.2 7 
ins histref 0.01 tree 5 1.3 4 
ins histref 0.01 tree 5 1.4 1 
ins histref 0.01 tree 5 1.5 1 
ins histref 0.01 tree 5 1.6 0 
ins histref 0.01 tree 5 1.7 0 
ins histref 0.01 tree 5 1.8 0 
ins histref 0.01 tree 5 1.9 0 
ins histref 0.01 tree 5 2.0 0 
del histref 0.01 tree 5 0.0 0 
del histref 0.01 tree 5 0.10 0 
del histref 0.01 tree 5 0.20 0 
del histref 0.01 tree 5 0.30 0 
del histref 0.01 tree 5 0.40 0 
del histref 0.01 tree 5 0.50 0 
del histref 0.01 tree 5 0.60 5 
del histref 0.01 tree 5 0.70 12 
del histref 0.01 tree 5 0.80 11 
del histref 0.01 tree 5 0.90 25 
del histref 0.01 tree 5 1.0 20 
del histref 0.01 tree 5 1.1 20 
del histref 0.01 tree 5 1.2 5 
del histref 0.01 tree 5 1.3 1 
del histref 0.01 tree 5 1.4 1 
del histref 0.01 tree 5 1.5 0 
del histref 0.01 tree 5 1.6 0 
del histref 0.01 tree 5 1.7 0 
del histref 0.01 tree 5 1.8 0 
del histref 0.01 tree 5 1.9 0 
del histref 0.01 tree 5 2.0 0 
ins histref 0.028 sym 1 0.0 0 
ins histref 0.028 sym 1 0.10 0 
ins histref 0.028 sym 1 0.20 0 
ins histref 0.028 sym 1 0.30 0 
ins histref 0.028 sym 1 0.40 1 
ins histref 0.028 sym 1 0.50 1 
ins histref 0.028 sym 1 0.60 3 
ins histref 0.028 sym 1 0.70 10 
ins histref 0.028 sym 1 0.80 7 
ins histref 0.028 sym 1 0.90 15 
ins histref 0.028 sym 1 1.0 17 
ins histref 0.028 sym 1 1.1 11 
ins histref 0.028 sym 1 1.2 14 
ins histref 0.028 sym 1 1.3 10 
ins histref 0.028 sym 1 1.4 6 
ins histref 0.028 sym 1 1.5 3 
ins histref 0.028 sym 1 1.6 2 
ins histref 0.028 sym 1 1.7 0 
ins histref 0.028 sym 1 1.8 0 
ins histref 0.028 sym 1 1.9 0 
ins histref 0.028 sym 1 2.0 0 
del histref 0.028 sym 1 0.0 0 
del histref 0.028 sym 1 0.10 0 
del histref 0.028 sym 1 0.20 0 
del histref 0.028 sym 1 0.30 0 
del histref 0.028 sym 1 0.40 1 
del histref 0.028 sym 1 0.50 5 
del histref 0.028 sym 1 0.60 6 
del histref 0.028 sym 1 0.70 9 
del histref 0.028 sym 1 0.80 19 
del histref 0.028 sym 1 0.90 14 
del histref 0.028 sym 1 1.0 17 
del histref 0.028 sym 1 1.1 13 
del histref 0.028 sym 1 1.2 5 
del histref 0.028 sym 1 1.3 9 
del histref 0.028 sym 1 1.4 2 
del histref 0.028 sym 1 1.5 0 
del histref 0.028 sym 1 1.6 0 
del histref 0.028 sym 1 1.7 0 
del histref 0.028 sym 1 1.8 0 
del histref 0.028 sym 1 1.9 0 
del histref 0.028 sym 1 2.0 0 
ins histref 0.028 sym 2 0.0 0 
ins histref 0.028 sym 2 0.10 0 
ins histref 0.028 sym 2 0.20 0 
ins histref 0.028 sym 2 0.30 0 
ins histref 0.028 sym 2 0.40 0 
ins histref 0.028 sym 2 0.50 0 
ins histref 0.028 sym 2 0.60 0 
ins histref 0.028 sym 2 0.70 3 
ins histref 0.028 sym 2 0.80 7 
ins histref 0.028 sym 2 0.90 25 
ins histref 0.028 sym 2 1.0 28 
ins histref 0.028 sym 2 1.1 22 
ins histref 0.028 sym 2 1.2 11 
ins histref 0.028 sym 2 1.3 2 
ins histref 0.028 sym 2 1.4 2 
ins histref 0.028 sym 2 1.5 0 
ins histref 0.028 sym 2 1.6 0 
ins histref 0.028 sym 2 1.7 0 
ins histref 0.028 sym 2 1.8 0 
ins histref 0.028 sym 2 1.9 0 
ins histref 0.028 sym 2 2.0 0 
del histref 0.028 sym 2 0.0 0 
del histref 0.028 sym 2 0.10 0 
del histref 0.028 sym 2 0.20 0 
del histref 0.028 sym 2 0.30 0 
del histref 0.028 sym 2 0.40 0 
del histref 0.028 sym 2 0.50 4 
del histref 0.028 sym 2 0.60 10 
del histref 0.028 sym 2 0.70 19 
del histref 0.028 sym 2 0.80 27 
del histref 0.028 sym 2 0.90 18 
del histref 0.028 sym 2 1.0 18 
del histref 0.028 sym 2 1.1 3 
del histref 0.028 sym 2 1.2 1 
del histref 0.028 sym 2 1.3 0 
del histref 0.028 sym 2 1.4 0 
del histref 0.028 sym 2 1.5 0 
del histref 0.028 sym 2 1.6 0 
del histref 0.028 sym 2 1.7 0 
del histref 0.028 sym 2 1.8 0 
del histref 0.028 sym 2 1.9 0 
del histref 0.028 sym 2 2.0 0 
ins histref 0.028 sym 5 0.0 0 
ins histref 0.028 sym 5 0.10 0 
ins histref 0.028 sym 5 0.20 0 
ins histref 0.028 sym 5 0.30 0 
ins histref 0.028 sym 5 0.40 0 
ins histref 0.028 sym 5 0.50 4 
ins histref 0.028 sym 5 0.60 29 
ins histref 0.028 sym 5 0.70 39 
ins histref 0.028 sym 5 0.80 26 
ins histref 0.028 sym 5 0.90 2 
ins histref 0.028 sym 5 1.0 0 
ins histref 0.028 sym 5 1.1 0 
ins histref 0.028 sym 5 1.2 0 
ins histref 0.028 sym 5 1.3 0 
ins histref 0.028 sym 5 1.4 0 
ins histref 0.028 sym 5 1.5 0 
ins histref 0.028 sym 5 1.6 0 
ins histref 0.028 sym 5 1.7 0 
ins histref 0.028 sym 5 1.8 0 
ins histref 0.028 sym 5 1.9 0 
ins histref 0.028 sym 5 2.0 0 
del histref 0.028 sym 5 0.0 0 
del histref 0.028 sym 5 0.10 0 
del histref 0.028 sym 5 0.20 0 
del histref 0.028 sym 5 0.30 1 
del histref 0.028 sym 5 0.40 10 
del histref 0.028 sym 5 0.50 43 
del histref 0.028 sym 5 0.60 37 
del histref 0.028 sym 5 0.70 8 
del histref 0.028 sym 5 0.80 1 
del histref 0.028 sym 5 0.90 0 
del histref 0.028 sym 5 1.0 0 
del histref 0.028 sym 5 1.1 0 
del histref 0.028 sym 5 1.2 0 
del histref 0.028 sym 5 1.3 0 
del histref 0.028 sym 5 1.4 0 
del histref 0.028 sym 5 1.5 0 
del histref 0.028 sym 5 1.6 0 
del histref 0.028 sym 5 1.7 0 
del histref 0.028 sym 5 1.8 0 
del histref 0.028 sym 5 1.9 0 
del histref 0.028 sym 5 2.0 0 
ins histref 0.028 tree 1 0.0 0 
ins histref 0.028 tree 1 0.10 0 
ins histref 0.028 tree 1 0.20 0 
ins histref 0.028 tree 1 0.30 1 
ins histref 0.028 tree 1 0.40 0 
ins histref 0.028 tree 1 0.50 3 
ins histref 0.028 tree 1 0.60 1 
ins histref 0.028 tree 1 0.70 7 
ins histref 0.028 tree 1 0.80 12 
ins histref 0.028 tree 1 0.90 15 
ins histref 0.028 tree 1 1.0 16 
ins histref 0.028 tree 1 1.1 16 
ins histref 0.028 tree 1 1.2 10 
ins histref 0.028 tree 1 1.3 8 
ins histref 0.028 tree 1 1.4 6 
ins histref 0.028 tree 1 1.5 2 
ins histref 0.028 tree 1 1.6 2 
ins histref 0.028 tree 1 1.7 1 
ins histref 0.028 tree 1 1.8 0 
ins histref 0.028 tree 1 1.9 0 
ins histref 0.028 tree 1 2.0 0 
del histref 0.028 tree 1 0.0 0 
del histref 0.028 tree 1 0.10 0 
del histref 0.028 tree 1 0.20 0 
del histref 0.028 tree 1 0.30 0 
del histref 0.028 tree 1 0.40 0 
del histref 0.028 tree 1 0.50 2 
del histref 0.028 tree 1 0.60 4 
del histref 0.028 tree 1 0.70 12 
del histref 0.028 tree 1 0.80 15 
del histref 0.028 tree 1 0.90 17 
del histref 0.028 tree 1 1.0 14 
del histref 0.028 tree 1 1.1 19 
del histref 0.028 tree 1 1.2 5 
del histref 0.028 tree 1 1.3 6 
del histref 0.028 tree 1 1.4 2 
del histref 0.028 tree 1 1.5 3 
del histref 0.028 tree 1 1.6 0 
del histref 0.028 tree 1 1.7 1 
del histref 0.028 tree 1 1.8 0 
del histref 0.028 tree 1 1.9 0 
del histref 0.028 tree 1 2.0 0 
ins histref 0.028 tree 2 0.0 0 
ins histref 0.028 tree 2 0.10 0 
ins histref 0.028 tree 2 0.20 0 
ins histref 0.028 tree 2 0.30 0 
ins histref 0.028 tree 2 0.40 0 
ins histref 0.028 tree 2 0.50 1 
ins histref 0.028 tree 2 0.60 4 
ins histref 0.028 tree 2 0.70 10 
ins histref 0.028 tree 2 0.80 19 
ins histref 0.028 tree 2 0.90 35 
ins histref 0.028 tree 2 1.0 19 
ins histref 0.028 tree 2 1.1 7 
ins histref 0.028 tree 2 1.2 3 
ins histref 0.028 tree 2 1.3 2 
ins histref 0.028 tree 2 1.4 0 
ins histref 0.028 tree 2 1.5 0 
ins histref 0.028 tree 2 1.6 0 
ins histref 0.028 tree 2 1.7 0 
ins histref 0.028 tree 2 1.8 0 
ins histref 0.028 tree 2 1.9 0 
ins histref 0.028 tree 2 2.0 0 
del histref 0.028 tree 2 0.0 0 
del histref 0.028 tree 2 0.10 0 
del histref 0.028 tree 2 0.20 0 
del histref 0.028 tree 2 0.30 0 
del histref 0.028 tree 2 0.40 1 
del histref 0.028 tree 2 0.50 1 
del histref 0.028 tree 2 0.60 2 
del histref 0.028 tree 2 0.70 11 
del histref 0.028 tree 2 0.80 21 
del histref 0.028 tree 2 0.90 31 
del histref 0.028 tree 2 1.0 17 
del histref 0.028 tree 2 1.1 8 
del histref 0.028 tree 2 1.2 5 
del histref 0.028 tree 2 1.3 3 
del histref 0.028 tree 2 1.4 0 
del histref 0.028 tree 2 1.5 0 
del histref 0.028 tree 2 1.6 0 
del histref 0.028 tree 2 1.7 0 
del histref 0.028 tree 2 1.8 0 
del histref 0.028 tree 2 1.9 0 
del histref 0.028 tree 2 2.0 0 
ins histref 0.028 tree 5 0.0 0 
ins histref 0.028 tree 5 0.10 0 
ins histref 0.028 tree 5 0.20 0 
ins histref 0.028 tree 5 0.30 0 
ins histref 0.028 tree 5 0.40 2 
ins histref 0.028 tree 5 0.50 5 
ins histref 0.028 tree 5 0.60 14 
ins histref 0.028 tree 5 0.70 41 
ins histref 0.028 tree 5 0.80 27 
ins histref 0.028 tree 5 0.90 9 
ins histref 0.028 tree 5 1.0 2 
ins histref 0.028 tree 5 1.1 0 
ins histref 0.028 tree 5 1.2 0 
ins histref 0.028 tree 5 1.3 0 
ins histref 0.028 tree 5 1.4 0 
ins histref 0.028 tree 5 1.5 0 
ins histref 0.028 tree 5 1.6 0 
ins histref 0.028 tree 5 1.7 0 
ins histref 0.028 tree 5 1.8 0 
ins histref 0.028 tree 5 1.9 0 
ins histref 0.028 tree 5 2.0 0 
del histref 0.028 tree 5 0.0 0 
del histref 0.028 tree 5 0.10 0 
del histref 0.028 tree 5 0.20 0 
del histref 0.028 tree 5 0.30 0 
del histref 0.028 tree 5 0.40 1 
del histref 0.028 tree 5 0.50 5 
del histref 0.028 tree 5 0.60 27 
del histref 0.028 tree 5 0.70 38 
del histref 0.028 tree 5 0.80 21 
del histref 0.028 tree 5 0.90 8 
del histref 0.028 tree 5 1.0 0 
del histref 0.028 tree 5 1.1 0 
del histref 0.028 tree 5 1.2 0 
del histref 0.028 tree 5 1.3 0 
del histref 0.028 tree 5 1.4 0 
del histref 0.028 tree 5 1.5 0 
del histref 0.028 tree 5 1.6 0 
del histref 0.028 tree 5 1.7 0 
del histref 0.028 tree 5 1.8 0 
del histref 0.028 tree 5 1.9 0 
del histref 0.028 tree 5 2.0 0 
ins histref 0.056 sym 2 0.0 0 
ins histref 0.056 sym 2 0.10 0 
ins histref 0.056 sym 2 0.20 0 
ins histref 0.056 sym 2 0.30 0 
ins histref 0.056 sym 2 0.40 0 
ins histref 0.056 sym 2 0.50 0 
ins histref 0.056 sym 2 0.60 4 
ins histref 0.056 sym 2 0.70 16 
ins histref 0.056 sym 2 0.80 33 
ins histref 0.056 sym 2 0.90 38 
ins histref 0.056 sym 2 1.0 9 
ins histref 0.056 sym 2 1.1 0 
ins histref 0.056 sym 2 1.2 0 
ins histref 0.056 sym 2 1.3 0 
ins histref 0.056 sym 2 1.4 0 
ins histref 0.056 sym 2 1.5 0 
ins histref 0.056 sym 2 1.6 0 
ins histref 0.056 sym 2 1.7 0 
ins histref 0.056 sym 2 1.8 0 
ins histref 0.056 sym 2 1.9 0 
ins histref 0.056 sym 2 2.0 0 
del histref 0.056 sym 2 0.0 0 
del histref 0.056 sym 2 0.10 0 
del histref 0.056 sym 2 0.20 0 
del histref 0.056 sym 2 0.30 0 
del histref 0.056 sym 2 0.40 1 
del histref 0.056 sym 2 0.50 4 
del histref 0.056 sym 2 0.60 34 
del histref 0.056 sym 2 0.70 43 
del histref 0.056 sym 2 0.80 17 
del histref 0.056 sym 2 0.90 1 
del histref 0.056 sym 2 1.0 0 
del histref 0.056 sym 2 1.1 0 
del histref 0.056 sym 2 1.2 0 
del histref 0.056 sym 2 1.3 0 
del histref 0.056 sym 2 1.4 0 
del histref 0.056 sym 2 1.5 0 
del histref 0.056 sym 2 1.6 0 
del histref 0.056 sym 2 1.7 0 
del histref 0.056 sym 2 1.8 0 
del histref 0.056 sym 2 1.9 0 
del histref 0.056 sym 2 2.0 0 
ins histref 0.056 sym 5 0.0 0 
ins histref 0.056 sym 5 0.10 0 
ins histref 0.056 sym 5 0.20 3 
ins histref 0.056 sym 5 0.30 18 
ins histref 0.056 sym 5 0.40 55 
ins histref 0.056 sym 5 0.50 24 
ins histref 0.056 sym 5 0.60 0 
ins histref 0.056 sym 5 0.70 0 
ins histref 0.056 sym 5 0.80 0 
ins histref 0.056 sym 5 0.90 0 
ins histref 0.056 sym 5 1.0 0 
ins histref 0.056 sym 5 1.1 0 
ins histref 0.056 sym 5 1.2 0 
ins histref 0.056 sym 5 1.3 0 
ins histref 0.056 sym 5 1.4 0 
ins histref 0.056 sym 5 1.5 0 
ins histref 0.056 sym 5 1.6 0 
ins histref 0.056 sym 5 1.7 0 
ins histref 0.056 sym 5 1.8 0 
ins histref 0.056 sym 5 1.9 0 
ins histref 0.056 sym 5 2.0 0 
del histref 0.056 sym 5 0.0 0 
del histref 0.056 sym 5 0.10 2 
del histref 0.056 sym 5 0.20 20 
del histref 0.056 sym 5 0.30 68 
del histref 0.056 sym 5 0.40 10 
del histref 0.056 sym 5 0.50 0 
del histref 0.056 sym 5 0.60 0 
del histref 0.056 sym 5 0.70 0 
del histref 0.056 sym 5 0.80 0 
del histref 0.056 sym 5 0.90 0 
del histref 0.056 sym 5 1.0 0 
del histref 0.056 sym 5 1.1 0 
del histref 0.056 sym 5 1.2 0 
del histref 0.056 sym 5 1.3 0 
del histref 0.056 sym 5 1.4 0 
del histref 0.056 sym 5 1.5 0 
del histref 0.056 sym 5 1.6 0 
del histref 0.056 sym 5 1.7 0 
del histref 0.056 sym 5 1.8 0 
del histref 0.056 sym 5 1.9 0 
del histref 0.056 sym 5 2.0 0 
ins histref 0.056 tree 2 0.0 0 
ins histref 0.056 tree 2 0.10 0 
ins histref 0.056 tree 2 0.20 0 
ins histref 0.056 tree 2 0.30 0 
ins histref 0.056 tree 2 0.40 0 
ins histref 0.056 tree 2 0.50 2 
ins histref 0.056 tree 2 0.60 9 
ins histref 0.056 tree 2 0.70 33 
ins histref 0.056 tree 2 0.80 34 
ins histref 0.056 tree 2 0.90 15 
ins histref 0.056 tree 2 1.0 7 
ins histref 0.056 tree 2 1.1 0 
ins histref 0.056 tree 2 1.2 0 
ins histref 0.056 tree 2 1.3 0 
ins histref 0.056 tree 2 1.4 0 
ins histref 0.056 tree 2 1.5 0 
ins histref 0.056 tree 2 1.6 0 
ins histref 0.056 tree 2 1.7 0 
ins histref 0.056 tree 2 1.8 0 
ins histref 0.056 tree 2 1.9 0 
ins histref 0.056 tree 2 2.0 0 
del histref 0.056 tree 2 0.0 0 
del histref 0.056 tree 2 0.10 0 
del histref 0.056 tree 2 0.20 0 
del histref 0.056 tree 2 0.30 0 
del histref 0.056 tree 2 0.40 0 
del histref 0.056 tree 2 0.50 1 
del histref 0.056 tree 2 0.60 9 
del histref 0.056 tree 2 0.70 26 
del histref 0.056 tree 2 0.80 42 
del histref 0.056 tree 2 0.90 18 
del histref 0.056 tree 2 1.0 4 
del histref 0.056 tree 2 1.1 0 
del histref 0.056 tree 2 1.2 0 
del histref 0.056 tree 2 1.3 0 
del histref 0.056 tree 2 1.4 0 
del histref 0.056 tree 2 1.5 0 
del histref 0.056 tree 2 1.6 0 
del histref 0.056 tree 2 1.7 0 
del histref 0.056 tree 2 1.8 0 
del histref 0.056 tree 2 1.9 0 
del histref 0.056 tree 2 2.0 0 
ins histref 0.056 tree 5 0.0 0 
ins histref 0.056 tree 5 0.10 0 
ins histref 0.056 tree 5 0.20 0 
ins histref 0.056 tree 5 0.30 1 
ins histref 0.056 tree 5 0.40 16 
ins histref 0.056 tree 5 0.50 51 
ins histref 0.056 tree 5 0.60 28 
ins histref 0.056 tree 5 0.70 4 
ins histref 0.056 tree 5 0.80 0 
ins histref 0.056 tree 5 0.90 0 
ins histref 0.056 tree 5 1.0 0 
ins histref 0.056 tree 5 1.1 0 
ins histref 0.056 tree 5 1.2 0 
ins histref 0.056 tree 5 1.3 0 
ins histref 0.056 tree 5 1.4 0 
ins histref 0.056 tree 5 1.5 0 
ins histref 0.056 tree 5 1.6 0 
ins histref 0.056 tree 5 1.7 0 
ins histref 0.056 tree 5 1.8 0 
ins histref 0.056 tree 5 1.9 0 
ins histref 0.056 tree 5 2.0 0 
del histref 0.056 tree 5 0.0 0 
del histref 0.056 tree 5 0.10 0 
del histref 0.056 tree 5 0.20 0 
del histref 0.056 tree 5 0.30 3 
del histref 0.056 tree 5 0.40 27 
del histref 0.056 tree 5 0.50 53 
del histref 0.056 tree 5 0.60 17 
del histref 0.056 tree 5 0.70 0 
del histref 0.056 tree 5 0.80 0 
del histref 0.056 tree 5 0.90 0 
del histref 0.056 tree 5 1.0 0 
del histref 0.056 tree 5 1.1 0 
del histref 0.056 tree 5 1.2 0 
del histref 0.056 tree 5 1.3 0 
